,test_cas,smiles,pubchem2d,atom_number,alone_atom_number,bonds_number,doubleBond,tripleBond,ring_number,Mol,MorganDensity,LogP,oh_count,MeltingPoint,WaterSolubility
869,7250-67-1,[H+].[Cl-].ClCCN1CCCC1,11000000011000100000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000010000000000000000000000000000000000000100000000011110000010000000001000100000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000010001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5682879236970824,2,0.3583524013215925,0,0,1,0.445466244146817,1.3333333333333333,-1.5624999999999982,0,4.7093300000000005,0.4671086388825985
870,7307-55-3,CCCCCCCCCCCN,11100000011100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000100000000000110000010000000000000100000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000100001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6078788182600285,0,0.4268937953357748,0,0,0,0.44721630664249606,0.6666666666666666,3.475900000000001,0,18.5749,-0.4931228363299288
871,7383-19-9,CCCCC(O)C#C,11000000011000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000100000000000000000000000100000010100101000001000000000000010000000100000000000000000000000000000001000000000010000000001100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5207300782128838,0,0.33029012623330456,0,1,0,0.3457263510687031,1.75,1.1707,1,-22.2895,0.850543211100715
872,7420-89-5,O[C@H](CCC[C@H](O)[S]([O-])(=O)=O)[S]([O-])(=O)=O,11000000011000000011110000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000100000000000000100000000000000000000000100000000000101001001100000000000010100000000000000000000000000000000000001000000010000000000000000000000000000000000000000001110000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6850021281749339,6,0.4800586308849718,4,0,0,0.5494919987837733,0.8666666666666667,-2.1160999999999985,2,193.918,1.331767126047574
873,7576-65-0,Oc1cc2ccccc2nc1C3C(=O)c4ccccc4C3=O,11000000011110100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000001111000110000010000000000000000000000000000000000000000000000001100000101100011111010000000000000000000001111000000000000000000000100000000000000000000000110100001100100000011001111000000000001100001100011011110010000010000001001000000000101010000000001110100100011100100100010000000100100000101000000000100000001001010110001000100000000010001001100000100001001101110110110011011000000010100010011011111010110110101001010110010011100001000111000100001000011001001100000000010001110110001101100110000111101110111100100011110000100011101000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000100100000000000000000100000000000000000000100000000000000000000,0.4611699480174543,0,0.6111093508117778,2,0,4,0.5730812606472292,0.8636363636363636,3.103200000000002,1,246.709,-0.7108569598743129
874,7700-17-6,CO[P](=O)(OC)OC(/C)=C/C(=O)OC(C)c1ccccc1,11100000011100000011100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000000000100000000000000000110000010100101000001001100000000010001100100000100010000000000000000000010100010000100010000100001000100000110100100000100010000000000000100000000000000000001000000010000000000000000010001000100000000000000000000000100011001000000010000010011000100010100000000011000100011000100000100011000000000000001001001100000000000001000010001010100100000111100000001100000010100000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6570881998482009,1,0.5713080530075991,3,0,1,0.5930084030754313,1.1904761904761905,3.6121000000000025,0,23.6509,0.6698178719588692
875,7785-70-8,CC1=CC[C@@H]2C[C@H]1C2(C)C,11100000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000111100000000100000000000000000000000000000100000000000000000000000000000000000000000100000000000001000100000010000100000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000010000000000000000100000000000000000000000000000000000000001000000000000000000010000000000000000011000000001000000001000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6078788182600285,2,0.4268937953357748,1,0,3,0.3922625860266428,1.5,2.9987000000000013,0,-19.046,-1.2101081850503557
876,8003-69-8,[Na+].[Na+].[Na+].Nc1ccc2C=C(\C(=N/Nc3ccc4C=C(\C(=N/Nc5ccc(cc5)N=Nc6ccc(N)c7ccc(cc67)[S]([O-])(=O)=O)C(=O)c4c3)[S]([O-])(=O)=O)C(=O)c2c1)[S]([O-])(=O)=O,11100000011111111111110000110000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000110000000000000000000000000000000000000000110000010101010000000000000000000001111000000100000110000000000000000000000000000000110000001100100000011101100000000000001100001100000111000000011000100000000000000010101010100000001110100100011100100100000001110000110100100000010001000000001001000000001000000000000110001000100000011001001000000110010011011000000010000010000000110010100000001001010110010001100000000010000100000000011000001001100000000000000010001100100110000111000111001000100010000000100011101001100000000000100000001100000000000000000100100000000000000000001100000000000100000001100000000000000000100100000000000000000000000000000000000000000000000000000000000,0.8357279500379498,9,0.8294192494776271,13,0,7,0.8487972071915107,0.5245901639344263,-4.5633,0,176.81599999999997,0.6282694552624161
877,8004-87-3,CNc1ccc(cc1)[C+](c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C,11100000011110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000010000000000000000000000000000000000000000000000000000000000000010100000000000000000000000001110000000000000100000000000000000000000000000000110000001000100000010001100000000100001100101100000010000011110000000000000000000000101000000000001100100100011000100100010000000000100000100000000000000000001000010000001000000000000010001000100010000000000110000110010010011000000010000010000000100010110000001001000110010001100001000010000000001000011000001001000000000000010010001100100000000111000100001000000011000000000011100000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5456999379736751,1,0.6452036940016241,0,0,3,0.6246983619674732,0.5555555555555556,4.879490000000005,0,112.2,-0.20721509284723397
878,10031-82-0,CCOc1ccc(C=O)cc1,11000000011100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100100000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001100110000000000110011100010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.42463708906849196,0,0.4268937953357748,1,0,1,0.4156105362367214,1.3636363636363635,1.8978,0,21.323,0.7570549271490499
879,10042-84-9,[Na+].OC(=O)CN(CC(O)=O)CC([O-])=O,11000000011000100011100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000100000000000000000000000000000000000110000011000000000000100000000000000100000000011000000000000001000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6417929271180667,2,0.4459642876951254,3,0,0,0.4996257588282954,1.0,-5.788499999999997,2,171.828,0.8624314516922875
880,10202-92-3,Cc1c(ccc(N)c1[N+]([O-])=O)[N+]([O-])=O,10000000011000110011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000000000101000000000000000000000000000000110000001000100000010001100000000000001100101100000010000000010100000100000000000000100000010000001000100100010000100100001100000000100000100000000000000000001000000000001000000000001010001000100000000000000000000111010010001010000010000110000000100010100000001101000011010001100000000010000000000000011000001001000010000000000010001100100000000111000100001000000000000000000011100000000000000000100000000100000000000100000000100000000000100000000000000000000100000000100000000000100000000100000000000100000000000000000000000000000000000000000000000,0.5207300782128838,4,0.4800586308849718,2,0,1,0.4809162140316111,1.2142857142857142,1.39362,0,172.205,-0.03047056861570408
881,10222-01-2,NC(=O)C(Br)(Br)C#N,00000000010000110010000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000010100000000000000000000000000011000100000000000000000011000000000000000000000000000000000000000010000000000000000000000000110000000010000000001000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5207300782128838,0,0.33029012623330456,1,1,0,0.5300335942166922,1.75,0.48138,0,128.328,0.5948870924800296
882,10293-06-8,CC1(C)C2CCC1(C)C(=O)C2Br,11000000011100000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000011000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000010000000000000000000000000000011100111100000100100000001000000000000000000000100000000000000000000000000000000000000000000010000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000001000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010001000100011000000100011111000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000001000000000000000100001000000000000000100001000000000000000,0.6078788182600285,0,0.4636208057940475,1,0,2,0.5191202691960507,1.4166666666666667,2.775100000000001,0,63.4985,-0.22312351357135585
883,10453-86-8,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,11100000011110000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000100100000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000001101000000000000000000000000000000000000000000000111100000100101000001001100000000010001100100000110010000000000000000000010001000000100010000000001010101000110100101000100000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011100110110100001000011010100011010100000100011100100100000101001011110000000010001000010001010100110000111110010101100100011100000100011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6417929271180667,0,0.6287658689106999,2,0,3,0.6108390968710605,1.2,5.1520000000000055,0,68.1581,-1.5190019779988473
884,13071-79-9,CCO[P](=S)(OCC)SCSC(C)(C)C,11100000011100000011000000000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000100000000000000000000100000000000000000110000000000101000001100000000000010100000100000000000000000000000000000000100011000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6570881998482009,1,0.4800586308849718,1,0,0,0.5723734942040662,1.1333333333333333,4.506300000000004,0,-25.0554,-1.1861378050941978
885,13171-21-6,CCN(CC)C(=O)\C(Cl)=C(/C)O[P](=O)(OC)OC,11100000011100100011100000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000010000000000000000000100000000000000000100000000110110000011000000000000110000000100000000000000011000000000000000100010000100010000100000000000001010100000001000010000000100000000000000000000000000000000010000000000000000000000000100000000000000010000000000001000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000011000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6978157607235724,1,0.5234974644382447,3,0,0,0.5815778167573625,1.2222222222222223,2.7426000000000013,0,-26.3823,1.3734910438073933
886,13209-15-9,BrC(Br)c1ccccc1C(Br)Br,10000000011100000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001100000000000010000000000000000000000000000010100110000000000100000000001100000000000001100000000000010000000000000000000000000000000100000000000001000100000010000100000000000000000000000100000000000000000001000000000000000000000000010001000100000000000000000000000000010101000000010000010000000100010100000000001000100010000100000000010000000000000001000001000000000000000000010001000100000010111000000001000000010000000000011101000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,0.4611699480174543,0,0.4459642876951254,0,0,1,0.6638100161610131,0.75,5.263400000000002,0,140.944,-1.934326236473772
887,13366-73-9,ClC1C2(Cl)C3C4C5OC5C6C4C1(Cl)C(Cl)(C36)C2(Cl)Cl,11000000011100000010000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000110000011000001100000110000011000001101000110000011000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000010000000000000000000000000000000000000110100010111101000001000000011000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000010000000010000000000000000000000100000000000000000000001000000000000000000000000000000000000000001100000001100000011110000000011101000000000000000000000000000000000000000000000000000000000000000110010000000000000100110010000000000000100110010000000000000100110010000000000000100110010000000000000100,0.7099719879357252,0,0.6017648604483511,0,0,6,0.6392894890153457,0.7368421052631579,3.616900000000002,0,183.106,-2.0792578828361217
888,13390-47-1,[Na+].[Na+].CCOc1ccc(cc1)N=Nc2ccc(Sc3ccc(cc3[S]([O-])(=O)=O)N=Nc4ccc(OCC)cc4)c(c2)[S]([O-])(=O)=O,11100000011110111011110000110000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000000000010101010000000000000000000001111000000100000010000000000000000000000000000000100000001100101000011101000000000010001100101100011110000000000000000000010000001010100000100000000000100100010000100100000001110000110000100000100001000000001000000010101000010000000010001000100000011000000001100110110010001000000011000010011000100010101001001011000110011011100000100011100000100100111001001100000000010001001010001110100000000111101100000100000000000000000000000000000001000100000000000000000000100000000000000000001000000000000000001000100000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000,0.7325599736591326,6,0.7521678633807043,6,0,4,0.7812485008734479,0.5555555555555556,1.2822000000000011,0,207.615,-0.39493774812343735
889,13411-16-0,OCc1cccc(/C=C/c2oc(cc2)[N+]([O-])=O)n1,11000000011100110011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000001111000000000000001000000100000000000000000000000100000001100101000011001011000000010001100001000010010010010000110000101011001000000101010010000000110100101011100100101011100000100100000101000100000100000001011010010001000100000001010001001100000100001001101100110110011011010000011100011011011110010110001001011010110011011100011100111100100101000111001001100000000010001110110001111100110000111101111001100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4928161498861506,2,0.5486000248991539,2,0,2,0.5343202557603727,1.3333333333333333,2.2455,1,95.0812,0.7111063208675313
890,13608-87-2,CC(=O)c1ccc(Cl)c(Cl)c1Cl,10000000011100000010000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000010000000000000000000000000000000000000110000000110100000001001100000100000001100100000000010000000000000000000000000000000100010000000001010100000010100100000000000000000000000100000000000000000001001000000010100000000000010001000101001000001000000000000001011001000000010000010000000110010100000010001011000010000100000000010000100000000001000001000000000000000000010001000110110000111000010001000100010000000100011100000010000000000000000000010000000000000100000010000000000000100000010000000000000000000010000000000000100000010000000000000100000000000000000000000000000000000000000000,0.4611699480174543,0,0.4459642876951254,1,0,1,0.5110353771849999,1.1666666666666667,3.849400000000001,0,45.9683,-0.2708255671123073
891,13909-73-4,COc1ccc(C(C)=O)c(OC)c1OC,11000000011100000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000000000000000000000000000110000000100100000001001100000000010001100100000011010000000000000000000010000000000100010000000001010100000010100100000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001101000100011001000000011010010011100110110100001000011010000011010100000000011000101100010001001011110000000010101000010101010100110000111100010101110110010111100110011100010000000000000000000010000100000000000000010000100000000000000010000000000000000000010000100000000000000010000100000000000000000000000000000000000000000000000000000000,0.5456999379736751,0,0.4954351893499569,1,0,1,0.4963436343384346,1.0,1.915,0,31.3568,-0.06730907399991959
892,13952-84-6,CCC(C)N,11000000011000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000100000101000110000010000000000000100000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.42463708906849196,0,0.2183098986658494,0,0,0,0.24363873252694745,1.8,0.7436,0,-82.616,1.707504957121425
893,14064-10-9,CCOC(=O)C(Cl)C(=O)OCC,11000000011000000011100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000010000000000000000000000000000000000000100000000011101000001000000001000010000000100000100000000000000000000000010000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000010000000000000000000100000010000000000000000000000000100000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6078788182600285,0,0.4268937953357748,2,0,0,0.4778072496122384,1.1666666666666667,0.7199999999999999,0,-23.4582,0.2324507408432716
894,14321-27-8,CCNCc1ccccc1,11000000011100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000000000100000000000000000000000000000000110000000000110000010001100000000100001100100000000010000010110000000000000000000000100000000000001000100000010000100000000000000000100000100000000000000000001000000000000000000000000010001000100010000000000010000000010010001000000010000010000000100010100000001001000100010001100001000010000000001000011000001001000000000000100010001000100000000111000100001000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3814278880116249,0,0.4061629898909468,0,0,1,0.3904478355662971,1.2,1.7961,0,24.1655,0.9259581570241304
895,14338-32-0,[I-].C[n+]1ccccc1Cl,10000000011000100000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000001110000000010000000000000000000000000000000000000100000000010110000010001001000100100001111101000000010010011000011000001000000000000101000000000000000110000011001110100010000000000100000101000000000100000001100010000011100100000000010001101100000100000001110000110011010011000000010000010000011100010110000011001001110010001100001000010000000001000011000001000000000000000110010001100100000000110000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.32854409992410044,2,0.3583524013215925,0,0,1,0.5431992786966954,1.4444444444444444,-1.8314999999999988,0,43.7812,-0.08622468130597104
896,14548-45-9,Brc1ccc(cc1)C(=O)c2cccnc2,11000000011100100010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000100000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000001111000000000010000000000000000000000000000011010110000000100110000011001101000000100001111001000000010010010000010000001000000000000101010000000001010110000011101110100010000000000100000101000000000100000001101010000001000100100000010001101100000100001001110000110010011111000000010000010000011111010110000001001010110010001100001000010000110001000011000001000000000000000110010001100101111010111000110001000100111000000100011100000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.32854409992410044,0,0.509879245788606,1,0,2,0.5493498511735465,1.0666666666666669,3.0751000000000017,0,119.262,-0.2477708480502953
897,14548-46-0,O=C(c1ccccc1)c2ccncc2,11000000011100100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000100000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000001111000000000000000000000000000000000000000000000110000000100110000011001101000000100001111001000000010010010000010000001000000000000101010000000001010110000011101110100010000000000100000101000000000100000001101010000001000100000000010001101100000100001001110000110010011011000000010000010000001110010110000001001010110010001100001000010000100001000011000001000000000000000110010001100100110000111000111001000100011000000100011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2603650391064419,0,0.4954351893499569,1,0,2,0.4633094576641729,0.8571428571428571,2.3126,0,92.2338,-0.13434621738834568
898,14816-18-3,CCO[P](=S)(OCC)O\N=C(C#N)\c1ccccc1,11000000011100110011000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000000000001000000000000100000000000000000110000001000101000011001100000000010001100100000000010000000000100000000000100010000101100000000011100100000011000100000000000000000000000100000000000000000001000000000000000000000000010001000100000000000001000000000000010011000000010001010000010100010100000000001000100010000100000000010000000000000001000001000000000000000000010001000100000001111000000001000000010000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6254419979795045,1,0.5486000248991539,2,1,1,0.5804619146202387,1.263157894736842,3.2283800000000014,0,13.5025,-0.8365286785302669
899,15045-43-9,CC1(C)CCC(C)(C)O1,11100000011100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000110001000100100000001000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000001100000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5456999379736751,0,0.3834549617825017,0,0,1,0.37772326974251397,0.8888888888888888,2.354,0,-25.9932,-0.04842427629715339
900,15128-82-2,Oc1cccnc1[N+]([O-])=O,10000000011000110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000001111000000000000001000000100000000000000000000000100000000100110000011001001000000100001111011011011010010010000110000101001000000000101000010000000000110010011001110110011100000100100000101000000000101001001100010110001000100000001010001101100000100000001111110110110010011010100010100010011011100010110100101001000110010011100001000111000000001000011001001100000001010011110110001101100000100110001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3814278880116249,2,0.4061629898909468,1,0,1,0.3989574579500373,1.7,0.6954,1,122.90799999999999,0.6929495838771774
901,15673-00-4,CC(C)(C)CCN,11000000011000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000111000000000110000010000000000000100000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4928161498861506,0,0.2984757426773952,0,0,0,0.3210965555150763,1.2857142857142858,1.3813,0,-51.548,1.2284659809301892
902,15708-41-5,[Na+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,11000000011100110011110000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000000000110000011000000000000100000000000000100000000011000000000000000000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000100100000000000000000000000000000000100000000100000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.7430947956518272,6,0.5486000248991539,4,0,0,0.6303634435324806,0.5909090909090909,-10.408500000000009,0,164.97299999999998,-0.06487658560834061
